timestamp,open,high,low,close,volume
2020-04-09,25294.120462674917,25393.97173870028,25263.456628207052,25350.799823841862,151516
2020-04-10,25297.9106905846,25391.89089040552,25277.33107357108,25332.75540392155,136456
2020-04-13,25264.052605008997,25331.88347296716,25239.17700089613,25277.96441848708,169502
2020-04-14,25312.80859167988,25360.720916476348,25302.629299510165,25323.41513355276,147058
2020-04-15,25305.455722604773,25372.711685428512,25230.769156997954,25315.0518812291,133490
2020-04-16,25264.180862765148,25344.889508392367,25188.26476834989,25278.4169394808,143572
2020-04-17,25248.111570682497,25268.7618278656,25191.767569190302,25204.1988954314,158258
2020-04-20,25268.75814339628,25315.64958346894,25244.235491301293,25277.924363536986,138725
2020-04-21,25240.57191575608,25326.154121463285,25223.052025380115,25280.116125630226,133555
2020-04-22,25199.46089597776,25244.00586165173,25187.7392889984,25219.82738046977,154873
2020-04-23,25211.645256552358,25273.1137609628,25186.727920625483,25204.87820704613,154899
2020-04-24,25223.89358510779,25286.79282758539,25133.71658695931,25247.34070120957,139861
2020-04-27,25198.546426339235,25225.149289121266,25166.808110586084,25168.278255475965,140579
2020-04-28,25174.99451105832,25217.59570080702,25133.110091608767,25163.08827708728,154640
2020-04-29,25186.5970079262,25226.70302391297,25167.11591432288,25213.60653091475,121038
2020-04-30,25114.19279085133,25126.55049461922,25084.180273424,25108.07254121953,121850
2020-05-01,25043.81960213251,25055.996860882733,24987.08939076229,25005.08543327712,135631
2020-05-04,25007.897391069888,25092.750125000708,24943.19964959128,25047.130218976297,145731
2020-05-05,24997.225033484294,25031.80140638185,24965.14332520933,25002.96451682144,156218
2020-05-06,25012.770411764195,25069.39750072569,24997.57451743393,25054.76310889209,179507
2020-05-07,25086.538222611674,25123.423524234662,25041.34526439021,25101.67485261452,167153
2020-05-08,25129.421203771777,25224.08233583216,25098.34290038841,25175.057526065004,146801
2020-05-11,25121.424277273607,25154.760985571527,25091.664424182924,25122.46675684172,149619
2020-05-12,25120.473466878477,25169.142580024974,25024.08581463426,25043.404782991453,129949
2020-05-13,25070.346998646583,25158.8927211902,25004.879954913267,25045.128575917293,149629
2020-05-14,25069.421341846963,25155.195362858227,25009.302281961474,25070.445995267557,144226
2020-05-15,25054.988409900958,25081.73753750712,25007.568650583857,25052.018011635028,156454
2020-05-18,25071.12433791786,25153.36223579947,25022.519347909147,25089.73436721746,133455
2020-05-19,25029.76279074024,25080.999610546653,24971.081340394816,25002.75808497281,160386
2020-05-20,25055.7301164523,25109.197314939986,24983.05143381905,24983.86688592832,180654
2020-05-21,25132.367062102432,25154.380259619866,25059.173913446062,25106.41903659137,147824
2020-05-22,25126.92905467959,25144.18319091773,25101.4766029861,25113.674714382192,158034
2020-05-25,25147.01464078453,25222.529178412173,25092.00449309764,25187.889010377326,163802
2020-05-26,25181.52184037009,25236.203344082067,25134.44561181702,25136.88232946716,141975
2020-05-27,25161.4608167758,25210.777380011164,25073.113389811555,25153.623119895616,154481
2020-05-28,25172.66544086632,25248.32118144504,25105.837737956663,25239.98222927212,150251
2020-05-29,25173.29506090541,25252.19122181461,25115.369694927973,25139.232637157347,151953
2020-06-01,25178.17886583285,25202.48060092309,25157.79334803675,25178.870068103635,134539
2020-06-02,25139.52837664008,25204.448640093065,25075.02096660097,25086.85350230788,150490
2020-06-03,25140.753885353028,25162.935752758018,25120.205533841807,25146.941058924647,159959
2020-06-04,25165.6537999153,25243.277557657915,25125.305208114383,25190.25272397247,179022
2020-06-05,25238.21098030505,25307.336944369094,25215.35520347176,25252.82539357041,169185
2020-06-08,25286.17452160931,25382.26983750682,25213.88789337712,25301.67836987742,193063
2020-06-09,25393.83364448489,25410.03986595697,25365.27095423964,25405.409625972632,134653
2020-06-10,25355.46626634049,25370.601191244103,25310.198922753567,25322.055543904924,167446
2020-06-11,25399.082298176523,25434.479134898917,25308.471568190835,25311.31486740478,153666
2020-06-12,25408.24939846344,25441.802909999675,25379.86092395753,25433.23415821857,193796
2020-06-15,25517.739545124325,25549.967637040805,25462.037089368037,25512.783310493716,133834
2020-06-16,25477.32463085657,25568.88754310346,25429.590181351625,25553.656554419424,133205
2020-06-17,25435.33853874753,25467.797696733986,25423.70737505341,25450.026881979386,138012
2020-06-18,25405.368906475327,25439.844381826904,25324.02067625377,25417.856535804072,107522
2020-06-19,25299.174120259835,25377.51996387745,25282.95998869152,25323.58989126844,139484
2020-06-22,25272.8863691758,25323.362954996348,25220.20341728787,25297.55862114568,134817
2020-06-23,25234.929736098115,25314.83368622408,25174.46868955361,25302.627752013606,153007
2020-06-24,25242.449425421924,25258.33237960272,25175.89104432661,25223.057625397996,156835
2020-06-25,25259.53722421078,25313.418631641383,25187.56037757307,25210.313680984327,187523
2020-06-26,25353.345766171577,25366.370990188072,25320.55125165453,25332.867488093656,169008
2020-06-29,25400.86695808088,25416.50574639186,25389.96886818162,25395.24027512587,138461
2020-06-30,25372.02177529776,25463.60114609876,25296.911845685816,25338.06027091777,132031
2020-07-01,25327.10104173034,25349.633125130924,25268.89194778906,25293.6322919254,159838
2020-07-02,25351.697000305667,25409.61486171044,25266.44640701701,25345.924053414576,123595
2020-07-03,25285.685339954634,25332.6839441887,25201.76038729357,25278.742342847538,186629
2020-07-06,25377.25827824735,25418.519177610648,25291.358923146443,25345.59273953464,173588
2020-07-07,25436.23028428341,25527.21528539527,25382.57176488525,25471.58839307356,140616
2020-07-08,25412.77150167818,25424.73560738797,25372.744946052862,25376.98608038376,115737
2020-07-09,25327.11477522364,25396.85584697944,25245.874536990414,25259.12892002308,177077
2020-07-10,25394.808393931908,25491.513893011128,25344.191923759277,25369.50617823465,147709
2020-07-13,25389.08140166928,25449.496538180843,25362.57160399297,25407.605456414345,174756
2020-07-14,25450.97221726795,25545.286238850927,25364.024555507414,25402.813591194827,118111
2020-07-15,25371.25083432823,25385.95404346397,25281.82044541872,25311.319869624505,138012
2020-07-16,25341.282083180544,25388.973481897217,25289.31420512793,25329.20909286239,150104
2020-07-17,25341.544268166454,25374.95846935304,25324.731292708573,25365.5090359309,150939
2020-07-20,25343.89329785469,25419.66718470296,25298.98894976217,25300.66180785664,140998
2020-07-21,25321.39002428073,25419.70676242548,25239.071634929096,25356.372260915992,162456
2020-07-22,25352.532520898105,25385.620226518087,25261.372858328945,25344.479006954232,128647
2020-07-23,25299.151499428976,25368.027213561643,25270.83895260419,25348.45891900067,147152
2020-07-24,25292.03252517791,25319.86131212629,25276.004900095635,25316.912097313863,152405
2020-07-27,25298.047306763507,25358.927029674956,25209.085765981552,25212.103246716182,160288
2020-07-28,25323.769248466444,25375.523172268397,25278.722803958342,25293.60912329211,164232
2020-07-29,25359.349992370888,25456.830472037727,25300.591505586806,25439.04599266859,127507
2020-07-30,25303.117887778997,25367.885342321675,25205.991964694425,25280.223083431672,119317
2020-07-31,25226.41217924221,25267.867752730024,25210.421353729933,25242.85505284582,175553
2020-08-03,25290.296020337137,25310.56464097705,25221.94739966645,25280.70304137428,156646
2020-08-04,25306.91172093612,25330.523935522266,25290.24223290438,25317.596191924407,135030
2020-08-05,25269.48739410829,25299.765917803903,25225.695190546307,25294.709879835245,181023
2020-08-06,25347.044992884417,25379.631992405044,25264.70168381701,25379.281388006795,152313
2020-08-07,25352.82872459906,25439.384169804765,25303.81622365105,25401.44649153673,173585
2020-08-10,25411.793583802253,25472.30363474768,25312.047171950988,25358.076226978395,151350
2020-08-11,25415.16950787276,25472.27468989645,25354.85417222756,25458.155154725413,191214
2020-08-12,25518.206904116854,25538.536102585087,25479.302310379622,25482.217851803693,185106
2020-08-13,25605.973946239017,25693.386518640466,25576.16392690759,25603.251823381383,145020
2020-08-14,25593.525738815064,25668.579026103827,25551.978890729308,25656.614186868737,169431
2020-08-17,25642.10428636278,25658.19443893378,25598.57629172442,25613.84995514605,162907
2020-08-18,25674.37308384204,25748.07824259272,25658.18885284688,25678.02304194305,177372
2020-08-19,25742.804661718656,25801.72310127949,25699.542983770247,25713.65664245432,130701
2020-08-20,25694.55848868965,25711.91376980686,25642.77702191312,25702.173214914103,163721
2020-08-21,25728.86106168957,25780.10811942715,25653.81466398808,25716.96874946217,171168
2020-08-24,25781.78228603205,25835.40495187376,25712.676632407107,25795.505141037407,114825
2020-08-25,25693.84531171089,25718.76502032559,25620.056402740272,25643.65431502344,126334
2020-08-26,25634.68238607761,25729.79521930763,25623.92965470869,25704.18003186786,109215
2020-08-27,25532.7207771896,25619.21856062286,25503.13071122735,25591.35812047066,144611
2020-08-28,25519.250435467373,25589.462445826997,25449.698849511387,25493.38867367373,164350
2020-08-31,25555.127548257173,25606.734148747222,25501.568505120995,25544.758208547635,180047
2020-09-01,25630.24540086197,25677.30429960458,25619.767188051825,25631.832160935854,151481
2020-09-02,25633.950139882963,25702.53775192655,25551.5456220641,25698.99865091628,182572
2020-09-03,25715.38091716153,25774.46978540815,25635.8280555654,25725.335513639715,122397
2020-09-04,25646.375844250782,25661.98042378015,25587.01811958136,25657.073682254675,115932
2020-09-07,25561.206722283023,25617.33196067236,25545.22502296316,25567.101225459497,148889
2020-09-08,25558.429337338195,25641.00566288915,25479.442982880264,25605.76737425864,157681
2020-09-09,25577.63260978516,25628.964198768885,25515.098386889335,25602.30350316024,149346
2020-09-10,25575.997872380456,25590.67396436034,25495.62147443624,25561.36506631623,108651
2020-09-11,25472.625767378464,25553.390805323023,25394.96853806284,25547.94725387941,148217
2020-09-14,25468.169765402825,25496.292505795063,25385.89957892662,25429.34530436409,123910
2020-09-15,25402.946290377586,25436.222165517505,25346.32556440117,25358.07660749891,163393
2020-09-16,25436.429917819085,25461.25348962799,25413.80071118167,25445.67516285981,157331
2020-09-17,25454.759830123927,25494.47918596236,25384.355657519754,25464.66982607608,131202
2020-09-18,25407.76584080756,25485.87347631953,25341.92320015288,25424.70332851483,139722
2020-09-21,25382.072494940723,25438.81722229608,25305.269708092805,25332.889723613527,128815
2020-09-22,25329.111818846275,25357.55113351984,25303.82252830171,25330.9262424416,148746
2020-09-23,25325.977863982615,25414.982571016302,25298.430095991596,25334.816582466035,169102
2020-09-24,25373.73498000768,25462.89734695332,25283.59812345794,25360.242540028496,130285
2020-09-25,25324.448677690903,25412.80073594505,25246.950675830216,25353.96021542126,160080
2020-09-28,25349.651003466795,25381.142662491133,25257.910439483767,25349.744908843422,139394
2020-09-29,25323.13812254817,25373.749663524464,25244.853743643424,25274.786558796244,134142
2020-09-30,25283.494480935056,25382.143549987733,25219.750503395928,25285.572523572308,147859
2020-10-01,25278.142962937327,25357.624085805222,25209.27101660482,25249.201961772236,129295
2020-10-02,25226.38084681636,25238.825914726654,25136.35933366176,25156.712436025588,138927
2020-10-05,25198.698381549,25214.56679476244,25136.605773642925,25197.679441245786,126042
2020-10-06,25138.804486919555,25190.558310832665,25071.88926773,25179.78941491736,189294
2020-10-07,25237.04074356537,25328.870562092918,25212.957839125047,25255.87245989809,150705
2020-10-08,25238.80392116396,25297.287082979703,25186.15101135351,25269.64519970396,136005
2020-10-09,25203.81764576433,25258.620771487414,25129.341905688103,25245.304439324464,154279
2020-10-12,25214.51664130104,25234.00927429714,25180.131798452567,25225.71883516692,147753
2020-10-13,25208.9002388165,25278.010448241686,25180.69736256929,25198.48749751027,145580
2020-10-14,25197.85175883984,25281.841043293854,25159.60734609964,25276.498438373837,162283
2020-10-15,25228.56009384201,25272.79789451769,25196.82503732265,25225.442222740137,165150
2020-10-16,25266.43547934437,25346.24054592765,25237.0933420111,25274.120511633027,139389
2020-10-19,25239.910421963847,25336.71332081492,25191.67384610572,25200.72885301949,138483
2020-10-20,25211.119509931614,25239.458491253103,25119.414043682096,25177.776491412696,144498
2020-10-21,25197.36692507403,25254.46659188156,25141.731556867548,25154.02121064383,103961
2020-10-22,25082.27086683725,25118.113283064864,25055.358032563872,25070.955211285644,119696
2020-10-23,25006.51131372732,25087.868211440367,24989.583863483043,25020.734362403324,177337
2020-10-26,25074.855027099547,25136.838430028853,25002.200974037136,25111.09929257119,182899
2020-10-27,25157.103412774613,25224.21583035414,25112.65152397534,25210.32480799927,145019
2020-10-28,25144.651610796795,25226.463885162226,25060.686825604116,25110.828802328248,161531
2020-10-29,25173.479458949583,25219.116801489203,25104.123489771915,25202.86803049924,156225
2020-10-30,25189.04196667676,25281.400072833392,25107.38023612804,25256.555423867907,211577
2020-11-02,25342.98600709952,25400.958605151674,25308.51086355186,25379.201117027093,172391
2020-11-03,25398.96475267125,25423.18068672643,25326.652449649755,25340.812670393403,147441
2020-11-04,25392.56887309721,25465.1997937324,25358.803294474776,25432.25122874257,130889
2020-11-05,25344.791851067188,25426.18537260663,25250.275687916663,25416.51457314146,117871
2020-11-06,25264.469535054308,25302.978085990384,25197.195849716303,25269.396507907877,154069
2020-11-09,25274.64271684767,25361.78884997756,25235.43665483189,25277.33717166396,134872
2020-11-10,25236.82517958345,25328.37807251237,25202.56911197715,25265.546475568557,121554
2020-11-11,25165.712494103573,25200.63389796757,25138.52910144713,25178.6317238726,137068
2020-11-12,25133.383849891445,25231.900782435816,25060.86616359101,25148.19137884133,128369
2020-11-13,25079.30644971073,25101.970487235118,25049.622044540916,25055.90139423712,183742
2020-11-16,25163.663531464357,25191.844941620577,25100.08623753088,25128.720829861137,167632
2020-11-17,25207.745519311826,25234.32575484325,25173.928366888544,25222.39099123921,149840
2020-11-18,25207.346887246,25297.805961146703,25137.769682214548,25275.62782091668,179598
2020-11-19,25281.3440941905,25350.230423899746,25197.99951862185,25218.90082689683,151547
2020-11-20,25285.21250957288,25308.901895062885,25205.19023768986,25303.963846241244,132774
2020-11-23,25242.14829950647,25291.77740715962,25163.671679722695,25205.79574037991,180462
2020-11-24,25318.304503369956,25383.68132562624,25291.40948685765,25352.52239337203,160778
2020-11-25,25345.250005554182,25362.76177320323,25327.29536032558,25353.95990136388,129255
2020-11-26,25293.387697837865,25382.805170994525,25220.482303274,25352.279744515305,146193
2020-11-27,25283.870763933683,25366.19508212342,25240.71951469219,25359.387995226905,132487
2020-11-30,25240.089851264445,25295.558460886343,25191.178690888144,25223.841161339333,122344
2020-12-01,25170.94986471623,25267.991260089555,25158.146446364823,25252.44892794652,168523
2020-12-02,25217.25874209281,25264.857230227568,25183.896861658057,25194.55828189603,188188
2020-12-03,25312.72957411632,25411.299502829603,25299.698697767617,25378.38183051831,122028
2020-12-04,25242.80119542536,25312.913995317685,25153.674475891246,25271.826652964173,161259
2020-12-07,25270.949657259887,25338.07007185274,25239.04395577022,25306.156256125243,136987
2020-12-08,25238.417528803795,25263.35346938041,25178.257183542224,25199.728230449567,140257
2020-12-09,25214.06125961556,25303.43475786297,25200.553120756056,25290.37322898596,138152
2020-12-10,25184.441563403616,25232.915635316476,25114.425298186103,25134.43339443818,132720
2020-12-11,25141.242024919626,25165.84303144005,25102.169563801755,25105.584676963943,150970
2020-12-14,25143.668106316865,25154.802783114683,25052.85537949068,25125.99907247468,133380
2020-12-15,25102.120600496317,25162.498612023766,25012.18996349225,25083.65807565844,155409
2020-12-16,25115.643441785305,25173.109407776345,25076.367286132747,25158.510830066927,148995
2020-12-17,25113.13153631285,25187.873362326078,25022.045055700703,25085.623154367404,145221
2020-12-18,25101.184133969527,25191.30735874113,25001.52994335464,25033.46541894652,131848
2020-12-21,25055.80595086745,25072.95254348532,24971.51854109629,25056.362220445564,138464
2020-12-22,25026.967384339037,25102.802068469668,24940.928963041064,25029.782669714317,165107
2020-12-23,25064.73694563032,25091.6040205991,25032.326159380504,25043.54128130496,160018
2020-12-24,25089.78280501154,25177.018739795683,25027.87958911434,25135.317046827957,130448
2020-12-25,25040.90504277161,25124.62075901916,25024.852010514547,25075.84517857028,151986
2020-12-28,25045.87165804307,25104.54309599177,25027.32904372912,25073.99049792282,165027
2020-12-29,25083.44101421166,25157.36286608776,24983.540679128662,25063.655036241544,116611
2020-12-30,24999.970750155597,25038.26226034213,24960.57321770726,25024.954825282995,160867
2020-12-31,25027.13875977459,25079.543870678543,24949.802207690194,25057.431053976044,136747
2021-01-01,24994.007571827296,25077.95489262124,24911.407717054884,25029.55442170808,161411
2021-01-04,25022.537505256954,25073.871373002545,24935.315410866304,24949.919400121955,134734
2021-01-05,24984.37454742983,25026.57639130912,24884.58800066364,25003.695510502144,113902
2021-01-06,24894.130442396603,24948.60956264913,24862.395758723484,24920.246340258716,117449
2021-01-07,24812.753320502445,24897.295753221795,24799.12174608507,24867.551401532848,150961
2021-01-08,24815.157567835515,24855.326292098893,24768.150331216,24799.79370911221,155194
2021-01-11,24828.14369292159,24853.782236303807,24806.436432636983,24848.06662987105,131913
2021-01-12,24782.92786166637,24857.00912349614,24770.909531641784,24833.363730364745,162771
2021-01-13,24814.85748460524,24899.195523748964,24772.4190701625,24786.69289021672,116769
2021-01-14,24731.781481491787,24750.838854558904,24651.245038895016,24691.857209285445,148678
2021-01-15,24728.47749155942,24760.06616170745,24667.521229349164,24749.551239990484,125779
2021-01-18,24667.926681571294,24690.704160649788,24629.776662542365,24632.65223949571,136963
2021-01-19,24635.33487618119,24676.649603223585,24566.44409568685,24672.397502208754,150947
2021-01-20,24637.70480974701,24688.236397848497,24606.823173519217,24662.115988049867,132791
2021-01-21,24594.68414148281,24672.07851180951,24583.389811336325,24639.385726303502,142308
2021-01-22,24575.45636427132,24644.05964691067,24496.664559492045,24536.54366475401,170125
2021-01-25,24625.771004732043,24691.654575805103,24559.634127094283,24592.479730679195,138462
2021-01-26,24596.926411255885,24638.640156450758,24518.3191750508,24631.66854455556,166713
2021-01-27,24638.711016859143,24724.44129663677,24625.206595357253,24654.805573253085,127405
2021-01-28,24582.22567412626,24634.641519192097,24496.8849076215,24603.71588955256,160596
2021-01-29,24608.715883022025,24706.83532744339,24542.95852501876,24607.38206827236,178831
2021-02-01,24680.79431405492,24747.867106501537,24620.088732490785,24637.882391230032,100567
2021-02-02,24557.21208904856,24578.575915789363,24490.996824718248,24491.935260750965,134062
2021-02-03,24517.367326275034,24588.223306861822,24429.568334056883,24515.917467059928,161541
2021-02-04,24546.22093263406,24585.480294022916,24483.39664704376,24583.00770748625,145939
2021-02-05,24536.06866333191,24607.83811103366,24473.78312914197,24523.267674918632,157422
2021-02-08,24554.625957000477,24570.89366033509,24455.464832864556,24496.695125158836,137920
2021-02-09,24524.426697664683,24550.16602701052,24446.320982628517,24482.053191955565,151731
2021-02-10,24528.75618703833,24615.77254033985,24478.94974454773,24550.172007700137,146886
2021-02-11,24520.972325268725,24551.41848540084,24447.306595265763,24493.18504919522,173355
2021-02-12,24579.36142835172,24664.695129623586,24534.33068589945,24649.040266737444,155088
2021-02-15,24592.082470516776,24627.217318477677,24561.483678893263,24594.71340041884,156752
2021-02-16,24608.962603620537,24676.82197552582,24545.24593470064,24612.054700747445,141762
2021-02-17,24588.368755314412,24660.8423069303,24494.83236648416,24517.80342668316,140247
2021-02-18,24563.98844411079,24620.127371893843,24470.3658873094,24617.54241991597,141348
2021-02-19,24542.36053471981,24579.83849562252,24501.589059690315,24521.149297399144,157889
2021-02-22,24562.083141838724,24591.221135712123,24504.59216987877,24510.947623172124,141580
2021-02-23,24541.03391779771,24554.02095970833,24511.986686926422,24539.861557250144,155795
2021-02-24,24555.52266064253,24592.8778367542,24455.91586078763,24537.45841526836,191508
2021-02-25,24659.2927005748,24728.07735172262,24560.99208886669,24630.356809587563,167422
2021-02-26,24702.848935746388,24797.29636940675,24634.39313207272,24703.169613749167,143479
2021-03-01,24686.547759138,24774.95616254167,24604.150493767025,24738.24386183221,174024
2021-03-02,24746.608455246194,24825.55428513437,24672.249440730666,24702.25313656898,141838
2021-03-03,24726.20468659512,24807.164947487912,24662.820446881564,24781.219502575364,109237
2021-03-04,24624.298459836224,24694.147101149065,24609.49714010722,24664.413558024444,129838
2021-03-05,24573.894144290352,24607.31996147129,24522.96535346061,24558.307384496107,112584
2021-03-08,24480.35454823906,24572.00210100258,24409.623781043992,24483.99769829784,142969
2021-03-09,24462.778874036994,24533.14478210852,24391.801028787464,24428.076508330512,150368
2021-03-10,24463.69979299647,24524.13944978471,24420.118757338456,24498.354211024347,183528
2021-03-11,24547.52165861024,24567.510710839448,24452.76937981101,24511.617310393984,156538
2021-03-12,24563.86802729845,24614.103026241024,24538.805894397134,24562.96532120528,145617
2021-03-15,24552.913000858003,24604.345245266177,24497.880650698604,24561.33888461505,166588
2021-03-16,24594.383279917176,24682.194004774217,24522.203722027603,24681.51155855184,105777
2021-03-17,24483.826514466786,24543.02485428368,24411.08429193652,24468.513041882918,154712
2021-03-18,24495.60724237221,24539.843291779547,24427.229736263016,24530.912068438192,165417
2021-03-19,24534.15050206656,24632.06253163252,24499.374562855894,24545.15414653921,120428
2021-03-22,24460.22118977757,24480.18604317694,24436.162598595776,24438.572120885867,172875
2021-03-23,24517.40889193792,24565.438250485997,24450.174262523517,24473.716022213397,156769
2021-03-24,24534.33371231264,24548.115933078065,24470.39652186009,24502.937261879342,141694
2021-03-25,24513.569316617595,24590.16068748662,24487.427275691563,24509.991121255447,162655
2021-03-26,24545.20840992291,24637.835299620838,24471.74588682156,24471.78359546591,195413
2021-03-29,24658.74305281313,24693.946412472676,24607.7775735571,24686.62219367077,153637
2021-03-30,24667.83636556605,24755.08711647797,24597.73791232177,24730.521666082765,154964
2021-03-31,24680.24739488107,24716.54703562264,24594.884357701754,24685.193618384325,140812
2021-04-01,24657.279349904056,24749.24866445201,24632.00379133213,24651.679192306317,133003
2021-04-02,24614.787131430818,24692.64370275453,24603.064093311103,24613.84621545921,166606
2021-04-05,24656.30392225803,24738.74553217376,24576.18468948241,24587.174574526576,132878
2021-04-06,24613.499730962587,24625.120320966627,24548.62696269885,24604.010386831986,151431
2021-04-07,24617.07804282356,24713.730974960217,24544.110481557564,24701.655346125757,140446
2021-04-08,24593.195170485295,24668.595559771627,24507.76122273632,24577.00616606282,159579
2021-04-09,24617.14416177262,24654.57176035737,24534.891177638416,24549.15000268843,156673
2021-04-12,24633.82726703697,24718.472786874263,24537.344453813374,24630.153311304948,170750
2021-04-13,24685.70426424986,24721.041172107205,24627.47010715317,24660.11068022402,139799
2021-04-14,24660.203444307124,24748.75128986808,24606.23883736773,24659.656056595104,144602
2021-04-15,24646.709697542457,24666.84193267953,24600.539849552293,24641.735364244563,130424
2021-04-16,24597.77151175334,24671.10324972481,24573.93931789736,24643.772795657525,141114
2021-04-19,24575.556848749537,24634.21971164758,24514.022197790156,24527.31647539839,157546
2021-04-20,24594.421873401778,24613.10997571937,24559.49074621244,24561.399066966256,165139
2021-04-21,24632.271304234044,24664.041748777337,24539.353628134875,24663.33480487461,131556
2021-04-22,24586.163038025163,24597.27940129012,24523.675865640223,24540.80549496637,167392
2021-04-23,24629.643334030447,24681.83245092225,24566.287717784715,24572.50755141992,177112
2021-04-26,24697.425226970696,24734.53910043909,24655.48200749177,24670.492999032507,158268
2021-04-27,24718.09697213188,24781.94914571868,24703.417930453885,24706.47733747173,187535
2021-04-28,24811.936762759786,24848.68816545356,24799.07982387621,24818.516912570107,134524
2021-04-29,24773.247302804604,24810.240022840237,24725.147139830817,24793.42582100168,125106
2021-04-30,24711.014567639035,24787.90195552488,24693.40368361028,24725.650694412838,114425
2021-05-03,24622.07855519382,24636.411410431872,24557.46232919521,24592.53020106883,179920
2021-05-04,24696.88077076828,24788.14132033556,24607.59320026071,24729.569122175744,163087
2021-05-05,24729.599053585986,24816.30280228119,24640.136720099297,24729.786594669105,148888
2021-05-06,24726.81982004046,24796.92224153084,24657.50573312856,24777.605482851857,155599
2021-05-07,24740.81825135645,24804.20819266612,24711.807386523888,24791.829781046043,127490
2021-05-10,24684.54379899153,24774.8510238241,24596.87408416923,24598.6379594226,198915
2021-05-11,24806.83139797237,24833.51111412996,24717.082988794184,24807.66946168245,152584
2021-05-12,24813.292457071133,24830.399681668307,24785.593634425368,24806.237285884206,152187
2021-05-13,24818.762196801377,24850.318112093235,24742.39384908201,24849.11373573783,164515
2021-05-14,24855.05052799631,24936.56257307933,24819.26376859287,24875.94631338257,159620
2021-05-17,24879.100989583145,24892.22131358853,24796.86336147138,24890.971737776326,154477
2021-05-18,24890.2951907971,24952.747805954616,24790.543779805776,24912.937968201903,134190
2021-05-19,24850.771468024835,24950.360844482053,24838.06912754519,24865.98539687731,159429
2021-05-20,24874.344885881637,24961.357534327013,24783.58195796045,24879.29543571605,187640
2021-05-21,24968.446110705387,25025.37622271931,24902.40936268151,25024.409166999787,176908
2021-05-24,25035.717113013136,25051.44479484893,24938.1126772883,25035.298436937883,181863
2021-05-25,25115.376444345104,25200.200060639814,25063.525587767726,25076.833156651835,139775
2021-05-26,25089.815660523545,25153.723726259494,25003.55074677212,25109.628734159523,130207
2021-05-27,25040.33541951061,25060.679389245972,25024.71995333677,25037.146800306426,147484
2021-05-28,25034.046073505637,25052.49322913973,24993.870958998585,24994.28027504073,151114
2021-05-31,25036.83231912007,25128.69873286936,25020.80083072246,25064.335580836672,171883
2021-06-01,25091.541895043614,25161.769918708043,24993.7610130305,25033.20184652748,116150
2021-06-02,25006.91866355788,25091.554475496385,24923.39101190341,25061.094904663987,180591
2021-06-03,25083.396179530908,25172.504280556317,24996.66691161877,25055.982238340308,146839
2021-06-04,25075.49578460196,25136.955296286305,24981.078913772908,25110.070313630556,141462
2021-06-07,25054.151731104583,25110.72190276254,25036.49241735381,25036.53680204582,129757
2021-06-08,25003.546512341574,25052.284979270466,24958.842729015378,24987.606043065425,116902
2021-06-09,24920.80367874829,24959.32887164949,24904.41053873433,24917.65493026124,166463
2021-06-10,24961.962207946384,25011.075844423667,24932.99082880688,24951.22893984349,151466
2021-06-11,24965.628106305805,25045.27727532152,24934.98518637241,24942.505631104726,124200
2021-06-14,24901.130061318752,24965.303170110117,24848.91041232447,24870.690322206174,124098
2021-06-15,24836.37612271557,24926.703218811504,24802.205527644743,24871.37016642419,143284
2021-06-16,24819.586887751066,24869.49108904519,24800.498858137464,24820.60050855221,183380
2021-06-17,24903.037964015533,24967.67602610022,24877.963765997065,24915.40919527508,144808
2021-06-18,24890.05839644735,24956.87607622563,24866.803595727662,24900.748930458067,119937
2021-06-21,24814.901248791448,24878.153993399017,24717.32433697934,24858.195825123377,145085
2021-06-22,24802.614095587152,24875.85113516485,24724.27776996449,24861.49698575703,144545
2021-06-23,24788.977917099768,24820.3469292535,24691.879385225508,24755.208356685613,96062
2021-06-24,24654.13358495269,24710.246324931813,24604.55694116698,24639.45092010213,148914
2021-06-25,24651.4188416268,24670.799073879552,24616.36567827716,24622.179203248736,145381
2021-06-28,24639.872115116366,24684.4781346044,24558.025727367534,24678.58581653196,163924
2021-06-29,24674.68243335704,24728.57246953295,24635.31958073333,24640.93591732886,186979
2021-06-30,24767.130238104302,24835.830421463397,24730.185734470822,24761.630904877777,172531
2021-07-01,24823.45848958169,24919.00628431445,24792.532950282988,24830.23037650705,144622
2021-07-02,24810.01405505395,24874.0726510433,24788.34294701377,24815.81085444525,127869
2021-07-05,24754.687759616867,24831.61121207276,24721.60608412536,24739.67847933961,201467
2021-07-06,24883.35574977936,24938.91969513393,24841.37697241671,24917.76867071612,151184
2021-07-07,24886.316671480083,24953.386034303952,24815.657192746967,24832.52868136875,150278
2021-07-08,24887.01313607573,24903.39703552777,24871.38230027598,24891.708668878367,149517
2021-07-09,24885.80688172023,24918.702123995998,24856.861257150347,24864.520002797224,153961
2021-07-12,24895.711119758624,24938.277898147087,24812.898992132374,24821.742673208828,147112
2021-07-13,24888.493099162428,24941.01750111301,24865.27012603989,24934.157023758147,138526
2021-07-14,24859.80999881841,24873.91838591363,24818.971935631387,24829.41883643714,139062
2021-07-15,24832.467051756397,24855.069220536192,24744.64774878916,24835.33139952812,149344
2021-07-16,24830.829388245595,24865.74267594681,24806.886110242685,24838.941212892496,139131
2021-07-19,24803.658149688905,24901.09609187,24786.211834483267,24795.15632292124,135743
